cell_id,family,method,dtype_name,s,ci_low,ci_high,bootstrap_bias,quadratic_curvature,curvature_sign,delta_aic_quadratic_minus_power,quadratic_preferred
random_conditioned:33289cf8a89ff087,random_conditioned,R0_C2,float32,0.47734634247251007,0.46834775956798147,0.4858679495452693,-5.904123307437503e-05,0.005480487419872582,convex,1.3111182710277234,False
random_conditioned:33289cf8a89ff087,random_conditioned,R0_C2,float64,0.4811126071798974,0.4709118313923526,0.49109129458593326,-4.01922027787327e-06,0.010624588136467687,convex,-2.7584959314658732,True
random_conditioned:33289cf8a89ff087,random_conditioned,R1_C1,float32,0.32475555873358275,0.31605713095504473,0.33162027833951774,-0.0007390932081649537,0.04022407115980646,convex,-27.152428098377143,True
random_conditioned:33289cf8a89ff087,random_conditioned,R1_C1,float64,0.3363735430479632,0.32791988566818586,0.34295967960683144,-0.0008032589152595082,0.03771849235357789,convex,-28.54870102761369,True
random_conditioned:33289cf8a89ff087,random_conditioned,R2_C2,float32,0.36053844099531,0.3532623043374658,0.36794619691475045,-8.761211014485237e-05,0.025590022752162607,convex,-16.809307143714832,True
random_conditioned:33289cf8a89ff087,random_conditioned,R2_C2,float64,0.3616856040130967,0.35401279723639106,0.36773293013097536,-0.0005491025628530655,0.03421468863333793,convex,-26.53566812904326,True
random_conditioned:36337c2841740aff,random_conditioned,R0_C0,float32,0.8107302072141115,0.7931438812283721,0.8281879860465359,9.791507173095848e-05,0.06161280242168306,convex,-24.193123323951717,True
random_conditioned:36337c2841740aff,random_conditioned,R0_C0,float64,1.5491773914273972,1.5105910732393477,1.5919461812928473,0.003024247643552469,-0.07368540917490665,concave,-10.166456034413969,True
random_conditioned:36337c2841740aff,random_conditioned,R0_C1,float32,0.11486393699650144,0.10886721636089643,0.12197163118038461,0.0003902084725025262,0.07238354882028102,convex,-36.33131616309495,True
random_conditioned:36337c2841740aff,random_conditioned,R0_C1,float64,0.30144221955845274,0.29381731319471,0.3091225331196578,-0.00013042331023582765,0.04171630369404792,convex,-26.1925068586542,True
random_conditioned:36337c2841740aff,random_conditioned,R0_C2,float32,0.14394411535482227,0.13555078581915272,0.1516089085928536,5.622217061568291e-05,0.08652775524550789,convex,-43.054969739424266,True
random_conditioned:36337c2841740aff,random_conditioned,R0_C2,float64,0.3532565977467966,0.34479302838269077,0.36141161727974525,3.509023798192734e-05,0.049682762449431206,convex,-21.88293612651401,True
random_conditioned:36337c2841740aff,random_conditioned,R1_C1,float32,0.08592552547007153,0.07735938450625998,0.0926292294586056,-0.0005419366117074831,0.05997341398578051,convex,-37.04777300193166,True
random_conditioned:36337c2841740aff,random_conditioned,R1_C1,float64,0.2443820337336963,0.23706907409539515,0.25188516957071166,0.00020308711761907183,0.02035893654424288,convex,-18.29008970365436,True
random_conditioned:36337c2841740aff,random_conditioned,R2_C2,float32,0.1344085437405982,0.12646759746207462,0.14104184941708323,-0.0005239296673322236,0.07417440806556613,convex,-40.55799343492913,True
random_conditioned:36337c2841740aff,random_conditioned,R2_C2,float64,0.30048676145190295,0.292609188520568,0.30603477757997744,-0.00067521547194066,0.06982922314190933,convex,-27.786113972157374,True
random_conditioned:37f6a61bc4687e9e,random_conditioned,R0_C0,float32,0.7568503985514728,0.7399431205991854,0.7786588525232746,0.0019323902942426363,0.06051025734001257,convex,-24.846801109502053,True
random_conditioned:37f6a61bc4687e9e,random_conditioned,R0_C0,float64,1.5927705487409032,1.5488402299485227,1.6270077462529686,-0.004194966377553344,-0.02650453003274288,concave,0.7891020673743085,False
random_conditioned:37f6a61bc4687e9e,random_conditioned,R0_C1,float32,0.1517778801263781,0.14390225916109,0.15929103699866962,-5.04820011395235e-05,0.05687888449516138,convex,-33.329472068642175,True
random_conditioned:37f6a61bc4687e9e,random_conditioned,R0_C1,float64,0.3067926635581654,0.30077901697928555,0.3141315048923272,0.0004179461477242796,0.046066919751349626,convex,-27.500665729553035,True
random_conditioned:37f6a61bc4687e9e,random_conditioned,R0_C2,float32,0.1873454514250176,0.17891059182239055,0.19445140621489457,-0.0005262720284546774,0.0680780307233873,convex,-35.34470535893417,True
random_conditioned:37f6a61bc4687e9e,random_conditioned,R0_C2,float64,0.3632392956067242,0.3542864272982465,0.37075795192555494,-0.00044706852432008226,0.04121757547555433,convex,-23.12213122349563,True
random_conditioned:37f6a61bc4687e9e,random_conditioned,R1_C1,float32,0.1043720383592606,0.09764337538130219,0.11280248541412956,0.0006224653155596782,0.051092757069789135,convex,-33.31658033771687,True
random_conditioned:37f6a61bc4687e9e,random_conditioned,R1_C1,float64,0.2443728360573116,0.2346066237250725,0.25011383417051924,-0.0015206922028258019,0.01835498329046543,convex,-16.637091601261574,True
random_conditioned:37f6a61bc4687e9e,random_conditioned,R2_C2,float32,0.16068033515021427,0.15488499795843083,0.16712604913204152,-1.4465163349269838e-05,0.06747086372386409,convex,-33.95632817487057,True
random_conditioned:37f6a61bc4687e9e,random_conditioned,R2_C2,float64,0.3031301394017526,0.2951630870008282,0.30911178218260543,-0.0007899944968400852,0.06804276714215651,convex,-24.969225107027633,True
random_conditioned:3868b8f4f35e5d1d,random_conditioned,R0_C0,float32,0.8115719396758522,0.7904134109195591,0.8257378995074282,-0.002574335867558508,-0.06660228780715545,concave,-3.94437503733387,True
random_conditioned:3868b8f4f35e5d1d,random_conditioned,R0_C0,float64,1.3641886075440526,1.3268392156101156,1.3943801917379453,-0.004009196042920049,-0.17616550311467813,concave,-29.31982093349869,True
random_conditioned:3868b8f4f35e5d1d,random_conditioned,R0_C1,float32,0.2532171155908,0.2474498592113129,0.26134885435852484,0.0007769901677835422,0.01463934476360208,convex,-19.633748419772033,True
random_conditioned:3868b8f4f35e5d1d,random_conditioned,R0_C1,float64,0.28600971966891253,0.2806759635071226,0.2910275063283125,-4.9477924455865185e-06,0.02351796624449254,convex,-32.25332287295751,True
random_conditioned:3868b8f4f35e5d1d,random_conditioned,R0_C2,float32,0.2832454401699982,0.27537324316965905,0.2891751489751652,-0.00032959626008094434,0.027911891974855267,convex,-37.195561320646306,True
random_conditioned:3868b8f4f35e5d1d,random_conditioned,R0_C2,float64,0.3444318570274413,0.3401516636818494,0.34880800929686695,-7.372042173120485e-05,0.0165284126728911,convex,-17.3715986029121,True
random_conditioned:3868b8f4f35e5d1d,random_conditioned,R1_C1,float32,0.20183811668937868,0.1945788743934714,0.2087931578073514,-0.00016725296220174157,0.005122176707372674,convex,0.480078533238526,False
random_conditioned:3868b8f4f35e5d1d,random_conditioned,R1_C1,float64,0.20822710069040537,0.20331278162355987,0.21129702829730898,-0.0008550402041881677,0.01833317195990988,convex,-24.3146454434724,True
random_conditioned:3868b8f4f35e5d1d,random_conditioned,R2_C2,float32,0.2505573096891875,0.24318848849966954,0.2573087220404862,-0.00014223273969771189,0.021279358319982095,convex,-31.66116390854971,True
random_conditioned:3868b8f4f35e5d1d,random_conditioned,R2_C2,float64,0.2577507482507327,0.2541776574673437,0.26196283415429206,6.434223105106218e-05,0.023203856760875483,convex,-43.1990908077903,True
random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,R0_C0,float32,1.5854937776999178,1.5488056140162247,1.6231716257835966,0.0011553648066300326,-0.03131027839633949,concave,-1.2421090439542724,True
random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,R0_C0,float64,1.5916630294367604,1.551992522908214,1.6235288039700337,-0.003770373804856675,-0.03288737632630838,concave,-0.8300829095132229,True
random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,R0_C1,float32,0.32456970467093066,0.32012076290217534,0.32905819284097926,2.2675209411127106e-05,0.014921688352415549,convex,-16.41197834266559,True
random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,R0_C1,float64,0.31197360564660975,0.306500276061444,0.31765027820801994,0.0001521252744539625,0.020979322487602266,convex,-19.3947185632272,True
random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,R0_C2,float32,0.37843451305744524,0.3734524243492758,0.3841900811149792,0.0004295215227956839,0.01298244537410941,convex,-12.51579834439633,True
random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,R0_C2,float64,0.36541761830645914,0.3590641441913376,0.3706275447112595,-0.00036979043430995784,0.01839936371749511,convex,-18.58267200197068,True
random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,R1_C1,float32,0.22868828109926326,0.22341021045689455,0.2342462782375701,0.00011912651183579315,0.019336410631196246,convex,-32.54873473409634,True
random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,R1_C1,float64,0.21507388696006846,0.2099164537565291,0.21987088622483036,1.276640295694298e-05,0.021868573200204175,convex,-43.24033161536299,True
random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,R2_C2,float32,0.288341812791244,0.2837910643770592,0.29337327338086566,0.00010737603630128767,0.030655766551948096,convex,-26.787804529080987,True
random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,R2_C2,float64,0.27311693781393975,0.26677471742332703,0.27844589237162304,-0.00033996252579032715,0.034923302472556816,convex,-30.433034008573472,True
random_conditioned:58959af1bd395489,random_conditioned,R0_C0,float32,1.4351049790523107,1.3822841334569118,1.4742617531532256,-0.005764488901150555,-0.08207412301762,concave,-11.122353990145747,True
random_conditioned:58959af1bd395489,random_conditioned,R0_C0,float64,1.3994885556469623,1.3607865630669838,1.4429484027102109,0.0018564937263298997,-0.06746258340072872,concave,-10.155299373494785,True
random_conditioned:58959af1bd395489,random_conditioned,R0_C1,float32,0.43669713890914663,0.42892199813187126,0.445101221079344,0.0004684507523715631,0.015425178596772924,convex,-8.229416016401856,True
random_conditioned:58959af1bd395489,random_conditioned,R0_C1,float64,0.4356087890663859,0.42846686397983685,0.44315901780199163,4.8501635471820403e-05,0.01902098058776966,convex,-7.698632698793574,True
random_conditioned:58959af1bd395489,random_conditioned,R0_C2,float32,0.47789959136938126,0.469233996285143,0.48643795458583433,9.27738348893703e-05,0.0046029561341058844,convex,1.5183749095356518,False
random_conditioned:58959af1bd395489,random_conditioned,R0_C2,float64,0.4790953177530236,0.4705942063961317,0.4881346758830872,8.161260926037306e-05,0.006428172110646842,convex,0.09968208975546133,False
random_conditioned:58959af1bd395489,random_conditioned,R1_C1,float32,0.3285263189371298,0.32191718766549937,0.3359580680772787,0.00017904808619789714,0.034788121141951164,convex,-21.277993750066273,True
random_conditioned:58959af1bd395489,random_conditioned,R1_C1,float64,0.33434188949408855,0.3271480201599672,0.34127444974234716,-0.00021396635034565126,0.041205330357799975,convex,-37.43331671611443,True
random_conditioned:58959af1bd395489,random_conditioned,R2_C2,float32,0.3591147049881215,0.35019883657805595,0.3651175792694184,-0.001110508673449695,0.02985629471003435,convex,-15.035960643634851,True
random_conditioned:58959af1bd395489,random_conditioned,R2_C2,float64,0.3594187619079261,0.3514605036709355,0.366527874936172,-0.00034489332052073385,0.033053499367035846,convex,-23.851063387489077,True
random_conditioned:59554964dd17fd28,random_conditioned,R0_C0,float32,1.4616163112536438,1.4226335758484654,1.4937707087284053,-0.002444861997581649,-0.10749135216370416,concave,-11.050999085136368,True
random_conditioned:59554964dd17fd28,random_conditioned,R0_C0,float64,1.5928471634623373,1.5469163853550643,1.6366035927749438,-0.0021753374573481032,-0.03896710691025235,concave,-5.022929910728045,True
random_conditioned:59554964dd17fd28,random_conditioned,R0_C1,float32,0.32966280718397784,0.3213792162317469,0.3361141266127892,-0.0008098186391896078,0.021795910238185202,convex,-22.01263859934828,True
random_conditioned:59554964dd17fd28,random_conditioned,R0_C1,float64,0.3224660770443646,0.31756795345653127,0.3273807490468986,-3.9325086510832996e-05,0.021524944375856832,convex,-32.75084409572794,True
random_conditioned:59554964dd17fd28,random_conditioned,R0_C2,float32,0.3856504209429183,0.37827315872178163,0.39134290513883074,-0.00034950253856497193,0.019867741879497875,convex,-15.692473730967208,True
random_conditioned:59554964dd17fd28,random_conditioned,R0_C2,float64,0.37429927390100687,0.36752324014707255,0.38020436707329097,-0.00032275140489729237,0.023013073084010623,convex,-28.302165856277313,True
random_conditioned:59554964dd17fd28,random_conditioned,R1_C1,float32,0.23437000551096554,0.22740723251012396,0.24027487671770367,-0.0005740106618112584,0.009728125581164645,convex,-11.082942542538504,True
random_conditioned:59554964dd17fd28,random_conditioned,R1_C1,float64,0.22337235914941558,0.21690564038172172,0.22941331500175108,-0.00021990450807835016,0.016503055855101794,convex,-21.007907660104422,True
random_conditioned:59554964dd17fd28,random_conditioned,R2_C2,float32,0.31197408943720173,0.30576044223947807,0.3187709664435693,0.00010742812415709402,0.031159830857847914,convex,-23.975019164199566,True
random_conditioned:59554964dd17fd28,random_conditioned,R2_C2,float64,0.29407571633412477,0.28856010557353123,0.30131175531747967,0.0006649817927127377,0.03541547140511341,convex,-18.80546488693207,True
random_conditioned:5b19efd6ef2b5c0b,random_conditioned,R0_C0,float32,1.3620770422841202,1.3201591510103456,1.4025319371871312,0.0006293052087211759,-0.007087941047128671,concave,1.8624545893272924,False
random_conditioned:5b19efd6ef2b5c0b,random_conditioned,R0_C0,float64,1.423796028952491,1.3754495047266502,1.4640622409278798,-0.0022965951065694323,-0.010558846266237114,concave,1.7562614340500815,False
random_conditioned:5b19efd6ef2b5c0b,random_conditioned,R0_C1,float32,0.4389184674720928,0.43026517846959866,0.4472156992468091,3.8863400700028805e-05,0.011251582095475545,convex,-2.8015415920908424,True
random_conditioned:5b19efd6ef2b5c0b,random_conditioned,R0_C1,float64,0.44912629709003415,0.4418986113765478,0.4577471236839128,0.00045710334144249964,0.009068540944266734,convex,-5.717156803470047,True
random_conditioned:5b19efd6ef2b5c0b,random_conditioned,R0_C2,float32,0.4778523541710342,0.46980688850495167,0.48609021807085445,0.00016146615553586097,-0.00033155415203656944,concave,1.9973339863027348,False
random_conditioned:5b19efd6ef2b5c0b,random_conditioned,R0_C2,float64,0.48434435286988126,0.4765739610637245,0.49363507606700274,0.0008117215937609723,0.007455456568697572,convex,-0.5419999793423074,True
random_conditioned:5b19efd6ef2b5c0b,random_conditioned,R1_C1,float32,0.3295015331046009,0.32219109656034217,0.3365596533452933,-0.0001929395300039327,0.03330033184950535,convex,-24.03462589693433,True
random_conditioned:5b19efd6ef2b5c0b,random_conditioned,R1_C1,float64,0.3250264927578862,0.31863228208266847,0.33261445865041234,0.00044138911149593785,0.03725657815367165,convex,-28.867942340907092,True
random_conditioned:5b19efd6ef2b5c0b,random_conditioned,R2_C2,float32,0.3550989860151804,0.3471754386003856,0.3635345406827056,0.0001965041784172672,0.03125727436118404,convex,-27.635632041925433,True
random_conditioned:5b19efd6ef2b5c0b,random_conditioned,R2_C2,float64,0.35445293251592597,0.34717097319248275,0.3621228481495284,0.00023683288197573482,0.034691402939966094,convex,-21.20670270935038,True
random_conditioned:5e2483f030292e83,random_conditioned,R0_C0,float32,1.4948083486044343,1.4564469340110249,1.5386971711754307,0.001176424746596627,-0.02252039903798452,concave,0.8664840460954935,False
random_conditioned:5e2483f030292e83,random_conditioned,R0_C0,float64,1.528395725673856,1.4886245636137845,1.563121375671638,-0.0008563520167652605,-0.02552853232133132,concave,0.8089605422918922,False
random_conditioned:5e2483f030292e83,random_conditioned,R0_C1,float32,0.29999033723108587,0.29526220432971984,0.30431237824783214,-0.00016277801561542793,0.01602273491094217,convex,-34.28755137358084,True
random_conditioned:5e2483f030292e83,random_conditioned,R0_C1,float64,0.287657984961213,0.28468095418338346,0.2931642270489711,0.0010484079475993613,0.01990587854583604,convex,-34.867776858541234,True
random_conditioned:5e2483f030292e83,random_conditioned,R0_C2,float32,0.3522098224786484,0.34796916303288344,0.3568710821890221,0.00026809238044922523,0.01141230058738314,convex,-11.798361083811898,True
random_conditioned:5e2483f030292e83,random_conditioned,R0_C2,float64,0.33393589878149055,0.3297504886945554,0.33781403961057926,-0.00010937089557239155,0.021265692084537165,convex,-22.34858494539047,True
random_conditioned:5e2483f030292e83,random_conditioned,R1_C1,float32,0.2144494343298117,0.20977877661908087,0.2175819630593241,-0.00042305440245340997,0.015220877358110441,convex,-18.275599010872256,True
random_conditioned:5e2483f030292e83,random_conditioned,R1_C1,float64,0.2002740649941906,0.19580191912317912,0.20350627980094754,-0.0005365349347892234,0.01738961866771185,convex,-16.690417701506462,True
random_conditioned:5e2483f030292e83,random_conditioned,R2_C2,float32,0.26881578824260677,0.2648225981079165,0.27359394635007656,0.000361710993178721,0.01640232908021692,convex,-28.502006568022026,True
random_conditioned:5e2483f030292e83,random_conditioned,R2_C2,float64,0.24839679946198057,0.24443268866948126,0.2527421197526286,0.00024047686796335732,0.02288485404404445,convex,-42.36992260278781,True
random_conditioned:60b649f84d12d8bd,random_conditioned,R0_C0,float32,0.6000605344236151,0.5805168898400457,0.6286543777304963,0.0038514234933454405,0.09837636261364355,convex,-6.505752749861884,True
random_conditioned:60b649f84d12d8bd,random_conditioned,R0_C0,float64,1.5447723594266403,1.5046405426708764,1.592251516130671,0.0028281651041579536,-0.051204903227976134,concave,-3.524205711566701,True
random_conditioned:60b649f84d12d8bd,random_conditioned,R0_C1,float32,0.30205091656702615,0.29653849685878536,0.30677321638533167,-0.0003049333076310945,0.013012232244114639,convex,-21.80344904442893,True
random_conditioned:60b649f84d12d8bd,random_conditioned,R0_C1,float64,0.2915706029050805,0.28682313698175005,0.2966967812565446,0.00027552635186922636,0.021143196437780634,convex,-37.60221592513085,True
random_conditioned:60b649f84d12d8bd,random_conditioned,R0_C2,float32,0.3557546316352683,0.3508014032459397,0.36014400140709274,-0.00027668386748996854,0.011312659077461389,convex,-20.786123776084324,True
random_conditioned:60b649f84d12d8bd,random_conditioned,R0_C2,float64,0.3457230798794433,0.3407731235723171,0.34903477455939746,-0.0005999342585254475,0.016544901202810287,convex,-27.12587425141018,True
random_conditioned:60b649f84d12d8bd,random_conditioned,R1_C1,float32,0.22271682568829157,0.21838689996579158,0.22668058184908121,-9.196608328518319e-05,0.014678227585894233,convex,-16.182268079847745,True
random_conditioned:60b649f84d12d8bd,random_conditioned,R1_C1,float64,0.2079708842089974,0.20470176557393588,0.21153267815733462,0.00024904882927104244,0.020043780381447992,convex,-42.02388129409101,True
random_conditioned:60b649f84d12d8bd,random_conditioned,R2_C2,float32,0.2814295818817376,0.27745482471556526,0.2859681302428611,0.00020226143317197964,0.014117626045331063,convex,-18.284569873144733,True
random_conditioned:60b649f84d12d8bd,random_conditioned,R2_C2,float64,0.2599860841913803,0.2563221247210251,0.264446700661386,0.00010838877782087808,0.021399304337781224,convex,-21.147228575975646,True
random_conditioned:6ed2736ecab0398d,random_conditioned,R0_C0,float32,1.4657167984674393,1.423233948503742,1.4982822484179679,-0.004001634204910065,-0.019620108139828365,concave,0.6987389410450362,False
random_conditioned:6ed2736ecab0398d,random_conditioned,R0_C0,float64,1.4766394411986004,1.4339331009165217,1.520693417789306,0.00044760934607057656,-0.002539363786091556,concave,1.9755488564397439,False
random_conditioned:6ed2736ecab0398d,random_conditioned,R0_C1,float32,0.4996588021980681,0.49268695595113754,0.5065159697760414,6.154533829860753e-05,0.01865788632968463,convex,-10.56631548430039,True
random_conditioned:6ed2736ecab0398d,random_conditioned,R0_C1,float64,0.49554371458141444,0.48863759746000457,0.5028238497787446,0.00016121479717268183,0.035007825305664805,convex,-16.526139897806885,True
random_conditioned:6ed2736ecab0398d,random_conditioned,R0_C2,float32,0.5815139658597138,0.5750764344210367,0.5897814427028315,0.0008052587691094182,-0.004701240149236633,concave,1.418443169781284,False
random_conditioned:6ed2736ecab0398d,random_conditioned,R0_C2,float64,0.5771590734068249,0.5687687344865422,0.583887282330919,-0.000884499213388068,0.007177025111039593,convex,-0.01681272917043941,True
random_conditioned:6ed2736ecab0398d,random_conditioned,R1_C1,float32,0.38817460030714723,0.3840627430520283,0.3934564785711159,0.0005869121428509483,0.04488423074776692,convex,-28.949822191163364,True
random_conditioned:6ed2736ecab0398d,random_conditioned,R1_C1,float64,0.378857562834963,0.37397517842049305,0.38355846013462236,-2.9213660254878704e-05,0.054791363126850956,convex,-33.07180715321016,True
random_conditioned:6ed2736ecab0398d,random_conditioned,R2_C2,float32,0.43790558756645914,0.43176464611578463,0.44447161012987807,3.06680070580323e-05,0.036567691910874126,convex,-16.289261914646914,True
random_conditioned:6ed2736ecab0398d,random_conditioned,R2_C2,float64,0.4311850829512471,0.4260458391637067,0.43721317041068597,0.0004886814608982548,0.041923066038509677,convex,-25.269883697401752,True
random_conditioned:9249e93b9b37b741,random_conditioned,R0_C0,float32,1.415355121899006,1.3633735092302788,1.4608482739936148,-0.003795139804841252,-0.045983707396350854,concave,-3.620408430525842,True
random_conditioned:9249e93b9b37b741,random_conditioned,R0_C0,float64,1.426310330656567,1.3846345662413422,1.4768386458709966,0.004234869201699132,-0.03302651399821081,concave,-2.503660916171519,True
random_conditioned:9249e93b9b37b741,random_conditioned,R0_C1,float32,0.42634086165639545,0.4176327847807781,0.4348123779205212,-8.143452828257569e-05,0.008120889760953189,convex,-0.49433958641171216,True
random_conditioned:9249e93b9b37b741,random_conditioned,R0_C1,float64,0.431808373507529,0.4238709394035295,0.4412370356014863,0.0006592764408702156,0.019288615524469383,convex,-6.200759082303605,True
random_conditioned:9249e93b9b37b741,random_conditioned,R0_C2,float32,0.48605517977945734,0.4773812684672753,0.4942933017236602,-0.0003023398466651117,0.001576140888675601,convex,1.8866585791892732,False
random_conditioned:9249e93b9b37b741,random_conditioned,R0_C2,float64,0.484593203175613,0.47554075052487643,0.49325484779717477,0.00020609629901008342,0.0030549985875463798,convex,1.3638786487299797,False
random_conditioned:9249e93b9b37b741,random_conditioned,R1_C1,float32,0.3260699668669771,0.31864839043753335,0.33347301108164046,0.00027832759613888314,0.030186107583475043,convex,-24.868229466149913,True
random_conditioned:9249e93b9b37b741,random_conditioned,R1_C1,float64,0.32876140317262553,0.32140407241037827,0.3357432074407009,2.1128552284699342e-05,0.038387916507978584,convex,-32.636621739058995,True
random_conditioned:9249e93b9b37b741,random_conditioned,R2_C2,float32,0.3506840912972764,0.34279924799364675,0.359586145650626,0.0003369623922964138,0.03376871298572609,convex,-27.12796779432351,True
random_conditioned:9249e93b9b37b741,random_conditioned,R2_C2,float64,0.350721141279741,0.34261439475126976,0.3578750504907546,-0.00020562495175491247,0.034854571203836865,convex,-27.136440476764562,True
random_conditioned:982d888343062026,random_conditioned,R0_C0,float32,1.453666777406152,1.4082653416003887,1.492714644563021,-0.0033343387617172926,-0.058913189701874584,concave,-10.63110879759607,True
random_conditioned:982d888343062026,random_conditioned,R0_C0,float64,1.446893906295912,1.410015131383275,1.4893642876902762,0.0022450316466888776,-0.047976651463866864,concave,-4.16467776647027,True
random_conditioned:982d888343062026,random_conditioned,R0_C1,float32,0.43258109938477807,0.42379394969712475,0.4415918087705762,-6.442737050593728e-05,0.012027009173938537,convex,-3.0890927609957686,True
random_conditioned:982d888343062026,random_conditioned,R0_C1,float64,0.4400004243203449,0.43183493801133915,0.4484661162467406,0.0001294405304463342,0.018223048150637636,convex,-9.53347454191342,True
random_conditioned:982d888343062026,random_conditioned,R0_C2,float32,0.47947673289866577,0.4714308528377176,0.4887394140846258,0.00041461330145364794,-1.6395327258431977e-05,concave,1.9999899954699032,False
random_conditioned:982d888343062026,random_conditioned,R0_C2,float64,0.4897947393439526,0.47996442898068703,0.49664919296787186,-0.001215045048089669,0.003869756096338095,convex,0.7022183342410244,False
random_conditioned:982d888343062026,random_conditioned,R1_C1,float32,0.3232345280481741,0.3166026144708133,0.33167287085076186,0.0006259024578894046,0.033369147848525016,convex,-30.133671393963667,True
random_conditioned:982d888343062026,random_conditioned,R1_C1,float64,0.3271772484269821,0.319378055125453,0.3340359179160606,-0.0003837816599444599,0.03682250966083381,convex,-28.85880868589946,True
random_conditioned:982d888343062026,random_conditioned,R2_C2,float32,0.34996552991449703,0.3421767430406197,0.35671470089444235,-0.0004806406709184641,0.036488073279566484,convex,-28.94459980910264,True
random_conditioned:982d888343062026,random_conditioned,R2_C2,float64,0.3600948106218418,0.3543750696042027,0.3670551367693994,0.0005646625345401279,0.033579342904523204,convex,-22.379886346227366,True
random_conditioned:be39cf2c9bb5dcd1,random_conditioned,R0_C0,float32,1.4048405797363814,1.3570954978685552,1.4493715766756554,0.00041598491865335596,-0.04030181353360208,concave,-2.025396742253463,True
random_conditioned:be39cf2c9bb5dcd1,random_conditioned,R0_C0,float64,1.3993531423891656,1.3526707472859596,1.4447381552365808,-9.825551098230356e-05,-0.047163338983495576,concave,-8.597293554952863,True
random_conditioned:be39cf2c9bb5dcd1,random_conditioned,R0_C1,float32,0.43288640310577486,0.42438154093315644,0.4400071091787942,-0.0008549926431171695,0.012825916707029449,convex,-2.027557639324172,True
random_conditioned:be39cf2c9bb5dcd1,random_conditioned,R0_C1,float64,0.43498473076162414,0.42664331250649146,0.444327534349769,0.000175677860702661,0.016443162940241344,convex,-8.648836979405658,True
random_conditioned:be39cf2c9bb5dcd1,random_conditioned,R0_C2,float32,0.48040798753100145,0.4701768944559268,0.4892434614201615,-0.00042908367262323166,0.005556064938865505,convex,0.5455540443383455,False
random_conditioned:be39cf2c9bb5dcd1,random_conditioned,R0_C2,float64,0.4816619851613617,0.4719230629602371,0.48915504302289914,-0.001005823894996205,0.010004156205530943,convex,-2.380764628042499,True
random_conditioned:be39cf2c9bb5dcd1,random_conditioned,R1_C1,float32,0.32341265630562693,0.3152266007371808,0.32998020105896647,-0.0008175656308593848,0.033888659797609674,convex,-25.238566377031773,True
random_conditioned:be39cf2c9bb5dcd1,random_conditioned,R1_C1,float64,0.32924714624203955,0.32263584153791436,0.3376919649926275,0.00069646118890615,0.0389463847349258,convex,-32.90919966173165,True
random_conditioned:be39cf2c9bb5dcd1,random_conditioned,R2_C2,float32,0.35425928957495145,0.34760157902856326,0.36179742881796717,0.00029431967860243935,0.02828089136624903,convex,-23.6661462296599,True
random_conditioned:be39cf2c9bb5dcd1,random_conditioned,R2_C2,float64,0.3523455468660677,0.3448769286069409,0.36189788681150975,0.001035535047219649,0.03498711020742554,convex,-28.89566033624736,True
random_conditioned:c09b81d86321af6f,random_conditioned,R0_C0,float32,1.1678286656871695,1.1499386209557456,1.1862336003540217,7.842401861224424e-05,-0.07947188405497857,concave,-22.33764811380631,True
random_conditioned:c09b81d86321af6f,random_conditioned,R0_C0,float64,1.5181912480953987,1.4661262290816035,1.5617931264559866,-0.0031148801538136706,-0.021287087113276915,concave,1.3718833617423911,False
random_conditioned:c09b81d86321af6f,random_conditioned,R0_C1,float32,0.23660953144456492,0.23052102129307492,0.2426601335711435,-8.657871649192517e-05,0.021996957087837724,convex,-24.500406142514123,True
random_conditioned:c09b81d86321af6f,random_conditioned,R0_C1,float64,0.2879352060592613,0.282821446868839,0.2921904818690601,-0.0003601954353601444,0.01924331138971042,convex,-30.885617314069194,True
random_conditioned:c09b81d86321af6f,random_conditioned,R0_C2,float32,0.2669964255792499,0.2605453394539999,0.2729672106727848,4.687803896691323e-05,0.0368439514201378,convex,-32.014856179662786,True
random_conditioned:c09b81d86321af6f,random_conditioned,R0_C2,float64,0.3437293850936958,0.33780635109759133,0.3479378238904985,-0.0006061425225693529,0.01575442545911768,convex,-34.344334289110236,True
random_conditioned:c09b81d86321af6f,random_conditioned,R1_C1,float32,0.17541504933677296,0.16880153223294134,0.1812109256147523,-0.00032418145309434654,0.018749563536510767,convex,-26.82006522615417,True
random_conditioned:c09b81d86321af6f,random_conditioned,R1_C1,float64,0.2074215490068699,0.2037626833481091,0.21171496487632036,4.660581778634376e-05,0.020470267864349957,convex,-33.472614669305145,True
random_conditioned:c09b81d86321af6f,random_conditioned,R2_C2,float32,0.22152516215276638,0.21495667775237073,0.22764966777703163,-0.00039189023799782174,0.03207861879584282,convex,-41.32422467693593,True
random_conditioned:c09b81d86321af6f,random_conditioned,R2_C2,float64,0.25702857071305324,0.25333384206990733,0.2606341009651002,-0.0001307593367242399,0.02300937104331322,convex,-33.829726018856846,True
